fecha,mes,anio,linea,estacion,tipo_pago,afluencia,temporal_fecha,..anio_fecha
2024-06-01,Junio,2024,Linea 7,Auditorio,Gratuidad,1603,2024-06,2024
2024-06-01,Junio,2024,Linea 7,Constituyentes,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 7,Constituyentes,Prepago,5614,2024-06,2024
2024-06-01,Junio,2024,Linea 7,Constituyentes,Gratuidad,879,2024-06,2024
2024-06-01,Junio,2024,Linea 7,Tacubaya,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 7,Tacubaya,Prepago,4139,2024-06,2024
2024-06-01,Junio,2024,Linea 7,Tacubaya,Gratuidad,824,2024-06,2024
2024-06-01,Junio,2024,Linea 7,San Pedro de los Pinos,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 7,San Pedro de los Pinos,Prepago,5774,2024-06,2024
2024-06-01,Junio,2024,Linea 7,San Pedro de los Pinos,Gratuidad,812,2024-06,2024
2024-06-01,Junio,2024,Linea 7,San Antonio,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 7,San Antonio,Prepago,7453,2024-06,2024
2024-06-01,Junio,2024,Linea 7,San Antonio,Gratuidad,894,2024-06,2024
2024-06-01,Junio,2024,Linea 7,Mixcoac,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 7,Mixcoac,Prepago,13575,2024-06,2024
2024-06-01,Junio,2024,Linea 7,Mixcoac,Gratuidad,2064,2024-06,2024
2024-06-01,Junio,2024,Linea 7,Barranca del Muerto,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 7,Barranca del Muerto,Prepago,16431,2024-06,2024
2024-06-01,Junio,2024,Linea 7,Barranca del Muerto,Gratuidad,1878,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Garibaldi/Lagunilla,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Garibaldi/Lagunilla,Prepago,15262,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Garibaldi/Lagunilla,Gratuidad,2565,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Bellas Artes,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Bellas Artes,Prepago,18281,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Bellas Artes,Gratuidad,2380,2024-06,2024
2024-06-01,Junio,2024,Linea 8,San Juan de Letrán,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 8,San Juan de Letrán,Prepago,23110,2024-06,2024
2024-06-01,Junio,2024,Linea 8,San Juan de Letrán,Gratuidad,3847,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Salto del Agua,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Salto del Agua,Prepago,14324,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Salto del Agua,Gratuidad,1414,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Doctores,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Doctores,Prepago,7831,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Doctores,Gratuidad,1644,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Obrera,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Obrera,Prepago,9883,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Obrera,Gratuidad,2121,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Chabacano,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Chabacano,Prepago,3018,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Chabacano,Gratuidad,675,2024-06,2024
2024-06-01,Junio,2024,Linea 8,La Viga,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 8,La Viga,Prepago,4957,2024-06,2024
2024-06-01,Junio,2024,Linea 8,La Viga,Gratuidad,1184,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Santa Anita,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Santa Anita,Prepago,3520,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Santa Anita,Gratuidad,757,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Coyuya,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Coyuya,Prepago,18415,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Coyuya,Gratuidad,2343,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Iztacalco,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Iztacalco,Prepago,11104,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Iztacalco,Gratuidad,2080,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Apatlaco,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Apatlaco,Prepago,9636,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Apatlaco,Gratuidad,1557,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Aculco,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Aculco,Prepago,5594,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Aculco,Gratuidad,1153,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Escuadrón 201,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Escuadrón 201,Prepago,13865,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Escuadrón 201,Gratuidad,2014,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Atlalilco,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Atlalilco,Prepago,10485,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Atlalilco,Gratuidad,1281,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Iztapalapa,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Iztapalapa,Prepago,6475,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Iztapalapa,Gratuidad,1445,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Cerro de la Estrella,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Cerro de la Estrella,Prepago,7887,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Cerro de la Estrella,Gratuidad,1523,2024-06,2024
2024-06-01,Junio,2024,Linea 8,UAM-I,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 8,UAM-I,Prepago,16195,2024-06,2024
2024-06-01,Junio,2024,Linea 8,UAM-I,Gratuidad,3435,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Constitución de 1917,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Constitución de 1917,Prepago,74922,2024-06,2024
2024-06-01,Junio,2024,Linea 8,Constitución de 1917,Gratuidad,11464,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Pantitlán,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Pantitlán,Prepago,0,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Pantitlán,Gratuidad,0,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Puebla,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Puebla,Prepago,0,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Puebla,Gratuidad,0,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Ciudad Deportiva,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Ciudad Deportiva,Prepago,0,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Ciudad Deportiva,Gratuidad,0,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Velódromo,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Velódromo,Prepago,44043,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Velódromo,Gratuidad,397,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Mixiuhca,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Mixiuhca,Prepago,14092,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Mixiuhca,Gratuidad,2291,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Jamaica,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Jamaica,Prepago,5288,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Jamaica,Gratuidad,1328,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Chabacano,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Chabacano,Prepago,4950,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Chabacano,Gratuidad,1266,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Lázaro Cárdenas,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Lázaro Cárdenas,Prepago,6412,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Lázaro Cárdenas,Gratuidad,1313,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Centro Médico,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Centro Médico,Prepago,9265,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Centro Médico,Gratuidad,1091,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Chilpancingo,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Chilpancingo,Prepago,25170,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Chilpancingo,Gratuidad,2187,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Patriotismo,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Patriotismo,Prepago,9763,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Patriotismo,Gratuidad,1055,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Tacubaya,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Tacubaya,Prepago,48043,2024-06,2024
2024-06-01,Junio,2024,Linea 9,Tacubaya,Gratuidad,1675,2024-06,2024
2024-06-01,Junio,2024,Linea A,Pantitlán,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea A,Pantitlán,Prepago,13939,2024-06,2024
2024-06-01,Junio,2024,Linea A,Pantitlán,Gratuidad,3513,2024-06,2024
2024-06-01,Junio,2024,Linea A,Agrícola Oriental,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea A,Agrícola Oriental,Prepago,7729,2024-06,2024
2024-06-01,Junio,2024,Linea A,Agrícola Oriental,Gratuidad,1544,2024-06,2024
2024-06-01,Junio,2024,Linea A,Canal de San Juan,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea A,Canal de San Juan,Prepago,7682,2024-06,2024
2024-06-01,Junio,2024,Linea A,Canal de San Juan,Gratuidad,1652,2024-06,2024
2024-06-01,Junio,2024,Linea A,Tepalcates,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea A,Tepalcates,Prepago,18626,2024-06,2024
2024-06-01,Junio,2024,Linea A,Tepalcates,Gratuidad,2373,2024-06,2024
2024-06-01,Junio,2024,Linea A,Guelatao,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea A,Guelatao,Prepago,11516,2024-06,2024
2024-06-01,Junio,2024,Linea A,Guelatao,Gratuidad,1643,2024-06,2024
2024-06-01,Junio,2024,Linea A,Peñón Viejo,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea A,Peñón Viejo,Prepago,9053,2024-06,2024
2024-06-01,Junio,2024,Linea A,Peñón Viejo,Gratuidad,1288,2024-06,2024
2024-06-01,Junio,2024,Linea A,Acatitla,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea A,Acatitla,Prepago,10653,2024-06,2024
2024-06-01,Junio,2024,Linea A,Acatitla,Gratuidad,1668,2024-06,2024
2024-06-01,Junio,2024,Linea A,Santa Marta,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea A,Santa Marta,Prepago,23291,2024-06,2024
2024-06-01,Junio,2024,Linea A,Santa Marta,Gratuidad,3293,2024-06,2024
2024-06-01,Junio,2024,Linea A,Los Reyes,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea A,Los Reyes,Prepago,15830,2024-06,2024
2024-06-01,Junio,2024,Linea A,Los Reyes,Gratuidad,2361,2024-06,2024
2024-06-01,Junio,2024,Linea A,La Paz,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea A,La Paz,Prepago,29090,2024-06,2024
2024-06-01,Junio,2024,Linea A,La Paz,Gratuidad,3564,2024-06,2024
2024-06-01,Junio,2024,Linea B,Buenavista,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea B,Buenavista,Prepago,44530,2024-06,2024
2024-06-01,Junio,2024,Linea B,Buenavista,Gratuidad,3487,2024-06,2024
2024-06-01,Junio,2024,Linea B,Guerrero,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea B,Guerrero,Prepago,5626,2024-06,2024
2024-06-01,Junio,2024,Linea B,Guerrero,Gratuidad,1148,2024-06,2024
2024-06-01,Junio,2024,Linea B,Garibaldi/Lagunilla,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea B,Garibaldi/Lagunilla,Prepago,7865,2024-06,2024
2024-06-01,Junio,2024,Linea B,Garibaldi/Lagunilla,Gratuidad,1216,2024-06,2024
2024-06-01,Junio,2024,Linea B,Lagunilla,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea B,Lagunilla,Prepago,23830,2024-06,2024
2024-06-01,Junio,2024,Linea B,Lagunilla,Gratuidad,3290,2024-06,2024
2024-06-01,Junio,2024,Linea B,Tepito,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea B,Tepito,Prepago,27109,2024-06,2024
2024-06-01,Junio,2024,Linea B,Tepito,Gratuidad,2831,2024-06,2024
2024-06-01,Junio,2024,Linea B,Morelos,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea B,Morelos,Prepago,4063,2024-06,2024
2024-06-01,Junio,2024,Linea B,Morelos,Gratuidad,952,2024-06,2024
2024-06-01,Junio,2024,Linea B,San Lázaro,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea B,San Lázaro,Prepago,12959,2024-06,2024
2024-06-01,Junio,2024,Linea B,San Lázaro,Gratuidad,1935,2024-06,2024
2024-06-01,Junio,2024,Linea B,Ricardo Flores Magón,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea B,Ricardo Flores Magón,Prepago,5488,2024-06,2024
2024-06-01,Junio,2024,Linea B,Ricardo Flores Magón,Gratuidad,791,2024-06,2024
2024-06-01,Junio,2024,Linea B,Romero Rubio,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea B,Romero Rubio,Prepago,13433,2024-06,2024
2024-06-01,Junio,2024,Linea B,Romero Rubio,Gratuidad,1473,2024-06,2024
2024-06-01,Junio,2024,Linea B,Oceanía,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea B,Oceanía,Prepago,5503,2024-06,2024
2024-06-01,Junio,2024,Linea B,Oceanía,Gratuidad,1319,2024-06,2024
2024-06-01,Junio,2024,Linea B,Deportivo Oceanía,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea B,Deportivo Oceanía,Prepago,8754,2024-06,2024
2024-06-01,Junio,2024,Linea B,Deportivo Oceanía,Gratuidad,1308,2024-06,2024
2024-06-01,Junio,2024,Linea B,Bosque de Aragón,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea B,Bosque de Aragón,Prepago,4645,2024-06,2024
2024-06-01,Junio,2024,Linea B,Bosque de Aragón,Gratuidad,762,2024-06,2024
2024-06-01,Junio,2024,Linea B,Villa de Aragón,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea B,Villa de Aragón,Prepago,7780,2024-06,2024
2024-06-01,Junio,2024,Linea B,Villa de Aragón,Gratuidad,1200,2024-06,2024
2024-06-01,Junio,2024,Linea B,Nezahualcóyotl,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea B,Nezahualcóyotl,Prepago,13692,2024-06,2024
2024-06-01,Junio,2024,Linea B,Nezahualcóyotl,Gratuidad,1664,2024-06,2024
2024-06-01,Junio,2024,Linea B,Impulsora,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea B,Impulsora,Prepago,14411,2024-06,2024
2024-06-01,Junio,2024,Linea B,Impulsora,Gratuidad,1799,2024-06,2024
2024-06-01,Junio,2024,Linea B,Río de los Remedios,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea B,Río de los Remedios,Prepago,12414,2024-06,2024
2024-06-01,Junio,2024,Linea B,Río de los Remedios,Gratuidad,1584,2024-06,2024
2024-06-01,Junio,2024,Linea B,Múzquiz,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea B,Múzquiz,Prepago,18811,2024-06,2024
2024-06-01,Junio,2024,Linea B,Múzquiz,Gratuidad,2489,2024-06,2024
2024-06-01,Junio,2024,Linea B,Ecatepec,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea B,Ecatepec,Prepago,15012,2024-06,2024
2024-06-01,Junio,2024,Linea B,Ecatepec,Gratuidad,1845,2024-06,2024
2024-06-01,Junio,2024,Linea B,Olímpica,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea B,Olímpica,Prepago,10881,2024-06,2024
2024-06-01,Junio,2024,Linea B,Olímpica,Gratuidad,1792,2024-06,2024
2024-06-01,Junio,2024,Linea B,Plaza Aragón,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea B,Plaza Aragón,Prepago,12103,2024-06,2024
2024-06-01,Junio,2024,Linea B,Plaza Aragón,Gratuidad,2637,2024-06,2024
2024-06-01,Junio,2024,Linea B,Ciudad Azteca,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea B,Ciudad Azteca,Prepago,31785,2024-06,2024
2024-06-01,Junio,2024,Linea B,Ciudad Azteca,Gratuidad,5224,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Tláhuac,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Tláhuac,Prepago,32408,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Tláhuac,Gratuidad,3850,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Tlaltenco,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Tlaltenco,Prepago,3282,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Tlaltenco,Gratuidad,507,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Zapotitlán,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Zapotitlán,Prepago,8260,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Zapotitlán,Gratuidad,1241,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Nopalera,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Nopalera,Prepago,14821,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Nopalera,Gratuidad,1683,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Olivos,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Olivos,Prepago,9619,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Olivos,Gratuidad,1206,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Tezonco,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Tezonco,Prepago,13544,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Tezonco,Gratuidad,1669,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Periférico Oriente,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Periférico Oriente,Prepago,24347,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Periférico Oriente,Gratuidad,3032,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Calle 11,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Calle 11,Prepago,7913,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Calle 11,Gratuidad,727,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Lomas Estrella,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Lomas Estrella,Prepago,6205,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Lomas Estrella,Gratuidad,891,2024-06,2024
2024-06-01,Junio,2024,Linea 12,San Andrés Tomatlán,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 12,San Andrés Tomatlán,Prepago,5778,2024-06,2024
2024-06-01,Junio,2024,Linea 12,San Andrés Tomatlán,Gratuidad,785,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Culhuacán,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Culhuacán,Prepago,10201,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Culhuacán,Gratuidad,1317,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Atlalilco,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Atlalilco,Prepago,8775,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Atlalilco,Gratuidad,1120,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Mexicaltzingo,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Mexicaltzingo,Prepago,9127,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Mexicaltzingo,Gratuidad,1124,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Ermita,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Ermita,Prepago,5194,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Ermita,Gratuidad,706,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Eje Central,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Eje Central,Prepago,6681,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Eje Central,Gratuidad,940,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Parque de los Venados,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Parque de los Venados,Prepago,5507,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Parque de los Venados,Gratuidad,598,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Zapata,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Zapata,Prepago,9094,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Zapata,Gratuidad,1487,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Hospital 20 de Noviembre,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Hospital 20 de Noviembre,Prepago,5040,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Hospital 20 de Noviembre,Gratuidad,652,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Insurgentes Sur,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Insurgentes Sur,Prepago,18108,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Insurgentes Sur,Gratuidad,1824,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Mixcoac,Boleto,0,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Mixcoac,Prepago,7349,2024-06,2024
2024-06-01,Junio,2024,Linea 12,Mixcoac,Gratuidad,953,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Pantitlán,Boleto,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Pantitlán,Prepago,11661,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Pantitlán,Gratuidad,2243,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Zaragoza,Boleto,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Zaragoza,Prepago,8309,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Zaragoza,Gratuidad,1985,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Gómez Farías,Boleto,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Gómez Farías,Prepago,8047,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Gómez Farías,Gratuidad,1810,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Boulevard Puerto Aéreo,Boleto,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Boulevard Puerto Aéreo,Prepago,7469,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Boulevard Puerto Aéreo,Gratuidad,1275,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Balbuena,Boleto,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Balbuena,Prepago,2593,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Balbuena,Gratuidad,765,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Moctezuma,Boleto,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Moctezuma,Prepago,5756,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Moctezuma,Gratuidad,1765,2024-06,2024
2024-06-02,Junio,2024,Linea 1,San Lázaro,Boleto,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,San Lázaro,Prepago,9610,2024-06,2024
2024-06-02,Junio,2024,Linea 1,San Lázaro,Gratuidad,1779,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Candelaria,Boleto,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Candelaria,Prepago,7628,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Candelaria,Gratuidad,1417,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Merced,Boleto,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Merced,Prepago,13360,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Merced,Gratuidad,3227,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Pino Suárez,Boleto,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Pino Suárez,Prepago,12748,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Pino Suárez,Gratuidad,3645,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Isabel la Católica,Boleto,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Isabel la Católica,Prepago,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Isabel la Católica,Gratuidad,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Salto del Agua,Boleto,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Salto del Agua,Prepago,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Salto del Agua,Gratuidad,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Balderas,Boleto,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Balderas,Prepago,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Balderas,Gratuidad,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Cuauhtémoc,Boleto,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Cuauhtémoc,Prepago,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Cuauhtémoc,Gratuidad,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Insurgentes,Boleto,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Insurgentes,Prepago,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Insurgentes,Gratuidad,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Sevilla,Boleto,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Sevilla,Prepago,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Sevilla,Gratuidad,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Chapultepec,Boleto,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Chapultepec,Prepago,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Chapultepec,Gratuidad,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Juanacatlán,Boleto,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Juanacatlán,Prepago,0,2024-06,2024
2024-06-02,Junio,2024,Linea 1,Juanacatlán,Gratuidad,0,2024-06,2024
